弗·培根	真正的敏捷是一件很有价值的事。因为时间是衡量事业的标准，如金钱是衡量货物的标准。
伯纳德·贝伦森	或许悲观主义者最绝望地哭泣正是因为世界并不像他想象的那样糟糕
查·埃利奥特	电带着光明和力量，吞没了时间和空间，载着人的声音跋山涉水，它虽然默默无闻，但却是人类最伟大的仆人
民谚	凡事预则立，不预则败
塞万提斯	赞扬戒律是一回事，遵守它则是另一外一回事
日本	没有黄鼠狼，貂也摆架子
英国	乐观者在一个灾难中看到一个希望，悲观者在一个希望中看到一个灾难
佚名	时间能获得黄金，黄金却买不到时间。
（春秋）老聃	江海所以能成为百谷之王者，以其善下。
卢梭	奢侈的必然后果——风化的解体，反过来又引起了趣味的腐化。
吴兢	礼可以决嫌疑，定犹豫，别同异，明是非也。
苏辙	有能推至诚之心而加以不息之文，则天地可动，金石可移。出自：宋·苏辙《三论分别邪正札子》 怀着极大真诚又勤勉地撰写文章，就可以感天动地，使金石般坚固的东西也发生变化。
马克·吐温	一个青年要是相信他日后必定成个不朽的文学家，他心里自然会感到无比的快慰：这可以说是人生再甜蜜不过的时刻。这种抱负的确是很高贵，然而可惜的是，根基往往是太不牢靠了。
巴金	往事依稀浑似梦，都随风雨到心头。
卢森堡	我情愿变成一枝两头点燃的蜡烛，照耀人们前进！
富兰克林	珍惜一切时间，用于有益之事，不搞无谓之举。
马克思	分配的结构完全决定于生产的结构，分配本身就是生产的产物，不仅就对象说是如此
民谚	尺有所短，寸有所长
佚名	目标的坚定是性格中最必要的力量源泉之一，也是成功的利器之一。没有它，天才也会在矛盾无定的迷径中徒劳无功。
英国	人被认为自私自利，并非因为追求自己的福利，而是因为不顾邻人的福利的缘故
伏尔泰	偏见是愚民的君主
民谚	观其外知其内，观其友知其人
民谚	树不直是自己长的
宋·王禹楗	任重者其忧不可以不深，位高其责
爱献森	魔术，以及人们传说的它的一切神奇之点，其实就是对于科学的能力的一种深沉的预感
华罗庚	科学成就是由一点一滴积累起来的，惟有长期的积聚才能由点滴汇成大海。
民谚	死爹哭妈
苏联	爱国心再和敌人的仇恨有乘法乘起来只有这样的爱国心才能导向胜利
塞·约翰逊	人的理想志向往往和他的能力成正比。
胡克	宁可要人们各自决定自己的命运，而不要让自己的命运掌握在别人之手。
Schubert,H.	数学知识有三个不同于其它知识地主要特征：其一是数学知识比其它知识更清晰地使其结果具有真理性；其二是数学知识乃是获得其它正确知识地必经的第一步；其三是数学知识的获得并不依赖于其它知识。
于谦	但愿苍生皆饱暖，不辞辛苦出山林。
王尔德	一旦你确实需要爱，你就会发现它正在等待着你。
佚名	做一个积极主动的人，最重要的是奋斗心，热爱生命，勤奋实干，开放进取。
《木兰诗》	万里赴戎机，关山度若飞。
佚名	全是生姜不辣，全是花椒不麻。
佚名	真正的朋友，不是只会在你幸运时表示好感，在你落难时解救你的危难。
毛泽东	政府监督劳动和全面干涉包括两个
哈萨克斯坦	灰心灰气象个海，掉下去就浮不起来
爱因斯坦	生命会给你所需要的东西，只要你不断地向它要，只要你在向它要地时候说得一清二楚。
约·海伍德	世界上只有孩子和傻瓜不会撒谎
民谚	木头也有三分火性
欧洲	山鹰的眼睛不怕迷雾，真理的光辉
拜伦	逆境是到达真理的一条道路。
唐·杜甫	霜波溜雨四十围，黛色参天二千尺
唐·李白	仰天大笑出门去，我辈岂是蓬蒿人
吴玉章	青年人首先要树雄心，立大志，其次就要决心为国家、人民作一个有用的人才；为此就要选择一个奋斗的目标来努力学习和实践。
德谟克里特（希腊）	单单一个有智慧的的友谊，要比所有愚蠢的人的友谊还更有价值。
戴叔伦	一年将尽夜，万里未归人。
佚名	蜡烛燃尽，照亮了别人；春蚕吐比，并不为自身。
白哲特	常人的见识，加上非凡的能力就是政治家的素质
苏格兰	不要让疯子的手拿到剑
爱献生	坏的习俗与其留着，不如破除
桑塔耶纳	我们探索真理，在一切事件中，获得真理是最高的快慰。
皮尔庞特	心中能飘溢出芳香
拉丁美洲	每一条河都有自己的方向
薛瑄	与人言，宜和气从容。气忿则不平，色厉则取怨。
陆游	僵卧孤村不自哀，尚思为国戌轮台。
佚名	学好千日不足，学坏一日有余。
佚名	认理不认人，帮理不帮亲。水大漫不过船，手大遮不住天。
佚名	友谊标上市价，实际上就会一钱不值。
佚名	我们做工作，要用百分之九十以上的时间研究情况，用不到百分之十的时间决定政策。
曹操	吾任天下之智力，以道御之，无所不可。
佚名	做贼瞒不得乡里，偷食瞒不得舌齿。
达·芬奇	理论脱离实践是最大的不幸
民谚	安贫乐道
孙中山	真知特识，必从科学而来。
莎士比亚	老实人就是傻瓜，虽然一片好心，
菲尔丁	清醒时掩饰的显出种种丑态
塞万提斯	女人是用玻璃做成的
斯宾塞	如果没有系统的知识的帮助，先天的才能是无力的。直观能解决很多事，但不是一切。天才和科学结合后才能得到最高的成功。
佩恩	友谊是精神的融合，心灵的联姻，道德的纽结。
民谚	我欲善其事，必先利其器
刘向	高议而不可及，不如卑论之有功也。
佚名	走不完的路，知不完的理。
乔·吉拉德	推销的要点不是推销商品，而是推销自己。
佚名	除了聪明没有别的财产的人，时间是唯一的资本
王湾	海日生残夜，江春入旧年。
塞万提斯	福气来了不享，福气走了别怨。
英国	夜莺在笼子里唱不出歌来
民谚	阎王也怕拼命鬼
英国	预见到危险，就避免了一半
契珂夫	在男人身上，智慧和教养最要紧，漂亮不漂亮，对他来说倒算不了什么！要是你头脑里没有教养和智慧，那你哪怕是美男子，也还是一钱不值。
书摘	大其心，容天下之物；虚其心，受天下之善；平其心，论天下之事；潜其心，观天下之理；定其心，应天下之变。
华盛顿	真正的友谊，是一株成长缓慢的植物。
佚名	当一个人先从自己的内心开始奋斗，他就是个有价值的人。
佚名	无知是智慧的黑夜
《论语》	学而时习之，不亦乐乎！
巴尔扎克	谁自尊，谁就会得到尊重。
罗素·贝克	一个人即使已登山顶峰，也仍要自强不息。
管子	一言得而天下服，一言定而天下听，公之谓也
塞缪尔·约翰逊	最明亮的欢乐火焰大概都是由意外的火花点燃的。人生道路上不时散发出芳香的花朵，也是从偶然落下的种子自然生长起来的。
海德格尔	良心唯有经常以沉默形式来讲话。
儒贝尔	礼貌是博爱的花朵
英国	诚实不需假于笔墨，美丽不需假于粉黛
阿拉伯	健全的身体比金冕更有价值
欧洲	自私自利从来弄不明白：究竟他是全人类的一部分，还是全人类是他的一部分
佚名	一种虽然拙劣的辩词或平凡的观察，如果这样提出来，前面加几句尊重别人的意见的话，他便可以得到更多的荣誉和重视。
清·陈天华	民心所归，大事可成；民心所离，立见灭亡
佚名	健康的身体就是财富
佚名	忠于爱情并不等于迷于爱情，更不是说活着就是为了爱情。
门捷列夫	没有加倍的勤奋，就既没有才能，也没有天才。
茨威格	我等着看的是位戴眼镜好脾气的老人，而到来的竟是个时间不曾在脸上留下任何痕迹的人。你穿着一身浅褐色服装，上楼的时候，带着少年的轻快，两级一步地跳上去。你的帽子拿在手上，我很清楚地看见你那神采奕奕的面孔和年轻人的头发。你的英俊瘦削而又整洁的外表，把我惊吓住了。多奇怪，从第一眼，我就看出你将是个使我和其他那些人继续吃惊的人物。
民谚	不稳是基础不牢，不明是学问不到
爱·沃德	世路难行钱作马
民谚	愚公移山
民谚	光棍不吃眼前亏
托尔斯泰	聪明人的特点有三：一是劝别人做的事自己去做；二是决不去做违背自然界的事；三是容忍周围人们的弱点
朝鲜	逃避困难，就是决断力的丧失
安提西尼	重视你的敌人，因为他们最先发现你的错误
清·蒲松龄	下笔风起云涌
美国	明朗之言会收到清正之果
佚名	智慧与年龄一起成长。
台湾长鸿益集团厂训	不走的人要换脑不换脑的人要走。
佚名	如果钱财是新娘，爱情很难持久
孟德斯鸠	我见过一些人，德行美好，而态度自然，使人们感觉到他们身怀美德，因为他们恪尽天职，毫不勉强，一切表现，如出本能。他们决不至于长篇大论，指出自己稀世的优点，因为他们自己仿佛根本不知道有这回事。
傅雷	一切学问没有速成的，尤其是语言。
瓦者	暗中劝戒你的朋友，一定是大庭广众中称赞你的朋友。
英国	一环断，全链断
谚语	丰收靠劳动健身靠运动。
佚名	小的不哄，老的不欺。
民谚	闲时添货，忙时待客
蒙森	若想边界得以保全，军力的增强乃是先决条件
乌孜别克族	不要因害怕阴影而把心灵的灯吹灭了
达·芬奇	愚昧将使你达不到任何成果，并在失望和忧郁之中自暴自弃。
马克·吐温	人类是唯一会脸红的动物，或是唯一该脸红的动物。
池田大作	孩子像一块洁白的布，不知不觉就染上了色彩，母亲的教诲，礼仪家教自不必说，甚至连大人下意识的动作也被他模仿，这种吸取是无微不至的。自古人们就说：“孩子是母亲的镜子”，但这种映像一旦照入，就不易消失，将终生留在孩子身上，考虑到这一点，镜子的比喻恐怕就不够贴切。
居里夫人	不知道爱情有没有放射性，我先拿一个到实验室去做做实验！
唐·孟郊	有财有势即相识，无财无势同路人
司马光	为官择人，唯才是与。苟或不才，虽亲不用。
佚名	攀登知识的峰巅，每本书都是一级引人向上的台阶。
庄子	不为福先，不为祸始。感而后应，迫而后动，不得已而后起
弥尔顿	法律可以揭露罪恶，却不能消除罪恶
歌德	大胆的见解就好比下棋时移动的一仃棋子，它可能被吃掉，但它却是胜局的起点
巴尔扎克	问号是开启任何一门科学的钥匙。
高尔基	应当热爱科学，因为人类没有什么力量是比科学更强大、更所向无敌的了。
民谚	歪蚌肚里剥珍珠
梅尧臣	月缺不改光，剑折不改刚，月缺魄易满，剑折铸复良。出自：宋·梅尧臣《古意》光：光亮。刚：刚强。魄：月之光。比喻要保全坚贞刚直的气节。
书摘	朋友邀宴，可以缓往；朋友有难，必须速赴。
民谚	庸医杀人不用刀
佚名	千靠万靠，不如自靠。
佚名	真正的朋友遇难就帮，假心的朋友遇难就嚷。
民谚	猫不花一分钱，夜夜都能吃肉
朝鲜族	磨下的不亮，装下的不象
民谚	拔出脓来，才是好膏药
宋·朱熹	守正直而佩仁义
民谚	十个明星当不得月
蒙田	炒豆出芽，铁树开花
宋·苏过	秦有六国，兢兢以强；六国既除，
希腊	三十年风水轮流转
宋·辛弃疾	三军甲马不和数，但见动地银山来
佚名	门前出起青草墩，嫡亲娘舅当外人。
《礼记·学记》	教也者，长善而救其失者也。
林语堂	因为有这种种假文学，所以我近来不看人的文章，只看人的行径。这样把道德与文章混为一谈，似乎不合理，但是此中有个分别.创作的文学之高下为标准,但是理论的文学,却要看其人能不能言顾其行。我很看不起阮大铖之为人，但是仍可以喜欢他的《燕子笺》。这等于说比如我的厨子与人通奸，而他做的点心仍然可能很好吃。
英国	为了金钱而侍奉上帝的人，为了更
佚名	不可逆转的是时间，不可侮辱的是人格。
歌德	相信生活，它给人的教益比任何一本书籍都好。
英国	人民的声音就是神的声音
民谚	麻绳爱从细处断，漏洞多自粗心来
邓小平	科学技术是第一生产力
鲁迅	自由固不是钱所买到的，但能够为钱而卖掉。
弗·培根	阅读使人充实，会谈使人敏捷，写作与笔记使人精确。……史鉴使人明智，诗歌使人巧慧，数学使人精细，博物使人深沉，伦理之学使人庄重，逻辑与修辞使人善辩。
屠格涅夫	明天，明天，还有明天，人们都在这样安慰自己，殊不知这个明天，就足以把他们送进坟墓。
英国	信心可以移山
谚语	最卓越的东西，也常是最难被人了解的东西，真理尽管苦涩，然而鲜明。
契诃夫	自己的命运应由自己创造，而且应该绝对排除虚伪和坏事。
唐·李白	床前明月光，疑是地上霜。举头望明月，低头思故乡
汉·应汤	朝云浮四海，日暮归故山
阿拉伯	美容不如心善
民谚	磨刀恨不利，刀利伤人指
民谚	好岭头，有瘦牛
民谚	忿如火，不遏则燎原；欲如水，不遏则滔天
子思	君子不可以不修身。
恩格斯	谁要是在这里猎取最后的、终极的真理，猎取真正的、根本不变的真理，那么他是不会有什么收获的
哈利法克斯	如果法律能为自己说话，它们首先埋怨的就是律师
史坦尼斯拉夫斯基	没有顽强的细心的劳动，即使有才华的人也会变成绣花枕头似的无用的玩物。
茅盾	命运，不过是失败者无聊的自慰，不过是懦怯者的解嘲。人们的前途只能靠自己的意志、自己的努力来决定。
莫泊桑	才能是来自独创性。独创性是思维、观察、理解和判断的一种独特的方式。
爱因斯坦	人只有献身社会，才能找出那实际上是短暂而有风险的生命的意义。
亨利希·曼	信仰是没有国土和语言界限的，凡是拥护真理的人，就是兄弟和朋友。
爱因斯坦	在真理和认识方面，任何以权威自居的人，必将在上帝的戏笑中垮台！
民谚	不喝酒，不抽烟，三年省下无数钱
华兹华斯	感情和气味是这么一种东西；它们犹如光之于太阳，音乐之于风
纪伯伦	和你一同笑过的人，你可能把他忘掉；但是和你一同哭过的人，你却永远不忘。
（明）李梦阳	人生富贵岂有极，男儿要在能死国。
英国	十事半通，不如一事精通
梅清	秋风一骑越山情，客路东来移我情。梅市逢人仙是吏，乌程作县酒为名。
佚名	向你的朋友学好，对着你的影子整装。
宋·陆九渊	自古圣人亦因往哲之言，师友之言，乃能有进
塞曲	福楼拜
民谚	打猎人不怕豺狼
韩婴	厄穷而不悯，遗失而不怒。
冼星海	我有我的人格、良心，不是钱能买的。我的音乐，要献给祖国，献给劳动人民大众，为挽救民族危机服务。
爱献生	礼节比法律更重要，它那高雅的特性为自己筑起了一道无法攻克的防护墙
吉本	空中楼阁是最安全的庇护所，也最
爱·扬格	择不食之地而葬
西塞罗	时代不同，习惯也不同
希腊	荣誉和财富，若没有聪明才智，是很不牢靠的财产
马克思	良心是由人的知识和全部生活方式来决定的
民谚	纸鸟经不住风吹，泥人经不住雨打
艾迪生	真正的知识使人真正地、实实在在地胜过他人
宋·刘克庄	采得百好酿纯蜜
张伯行	惬意一生，便是自暴自弃。
爱默生	平凡的人希望，天才的人创造。
罗斯福	没有书籍，就不能打赢思想之战，正如没有舰就不能打赢海战一样
亚里斯多德	闲暇当然是一种幸福。因为，我们为了获得闲暇而工作，为了和平过日而战争。
王豫	凡读无益之书，皆是玩物丧志。
毛泽东	读书是学习，使用也是学习，而且是更重要的学习。
英国	贪多的人到头来什么也没有得到
苏联	朋友需要你今天帮助，千万不要推到明天
契诃夫	只有受过教育的、诚心诚意的人才是有趣味的人，也只有他们才是社会所需要的。这样的人越多，天国来到人间也就越快。
民谚	兄弟好，土变金
赫兹里特	我们从目击的人类愚蠢中所能得到的最好教训就是：不要激怒自己去反对它
托·德雷克斯	慢些，我们就会更快
巴特勒	从不充分的前提中推断出充分的结论，这种艺术就是人生。
吕不韦	败莫败于不自知。
卢梭	最盲目的服从乃是奴隶们所仅存的唯一美德。
贝尔纳	谁要能使本来只出产一串谷穗、一
布霍特	爱情的萌芽是智慧的结束
培根	与智慧相伴的是真理，智慧只存在于真理中。
让·保尔·里克特	堕入情网的少女是在不知不觉中变得胆大起来的
民谚	当炉不怕火
别林斯基	纯朴是艺术作品的必不可少的条件；就其本质而言，它排斥任何外在的装饰和雕琢
欧里庇得斯	既然我们都是凡人，就不如将友谊保持在适度的水平，不要对彼此的精神生活介入得太深
歌德	编织桂冠要比找到它相称脑袋容易得多
泰戈尔	古老的种子，沱生命的胚芽蕴藏于内部，只是需要在新时代的土壤里播种
民谚	桃子养人，杏子伤人，李子树下埋死人
唐·韩愈	熔铸经典之范，翔集子史之术
民谚	破衣藏虱，破屋藏贼
谢觉哉	人是动物，本来是好动的；劳动不只是为着生活，也是为着健康。
乔叟	啊，谁能老是依靠着命运呢？一个人跟着忙碌的世途追逐，常常在不警觉之间就被摧毁了。人总有自知之明才是道理。小心谨慎，莫让幸运来谄媚你，她是最善于趁你漫不经意的时候向你袭击的。
孙中山	惟愿诸君将振兴中华之责任，置之于自身之肩上。
富兰克林	能忍耐的人才能达到他所希望达到的目的。
萧伯纳	恋爱不是慈善事业，所以不能慷慨施舍。
巴斯德	告诉你使我达到目标的奥秘吧，我惟一的力量就是我的坚持精神。
共产党宣言	不断扩大产品销路的需要，驱使资产阶级奔走于全球各地，它必须到处落户，到处创业，到处建立联系
歌德	聪明人是最好的百科全书
佚名	菜能吃，糠能吃，气不能吃；吃能让，穿能让，理不能让。
清·洪秀全	谦虚这种品质是教不会的，而是与
民谚	懒惰比勤劳理能消耗身休
邓小平	靠空讲不能实现现代化，必须有知识，有人才。没有知识，没有人才，怎么上得去？
郭敬明	那些刻在椅子背后的爱情，会不会像水泥上的花朵，开出没有风的，寂寞的森林
吉普林	言语是人类所使用的最有效果的药方。
门肯	你直截了当地问我，我从生活中得到什么乐趣以及我为何继续不断地工作。我继续不断地工作跟母鸡继续不断地下蛋是一个道理。凡是有生命的东西，隐隐之中都有一种积极活动的强烈冲动。生命本身逼着人活下去。不活动，除非作为激烈活动之间恢复体力的措施，对于健康的肌体来说，是件痛苦而危险的事——实际上几乎是不可能的。只是垂死的人才能真正无所事事。
柏拉图	我们若凭信仰而战斗，就有双重的武装。
谚语	丰收万石，也要粗茶淡饭。
程颢、程颐	古之教人，无一物不使之诚心。
拿破仑	凡事必须要有统一和决断，因此，胜利不站在智慧的一方，而站在自信的一方。
切斯特顿	一条道路从眼睛通向心灵，」它并不经过理智
警言	学而不厌，诲人不倦。
箴言	珍惜时间的秘诀：少说空话，多做工作。
希腊	狮子决无狐狸的习性
民谚	巧者多劳拙者闲
爱略特	法律是为了保护无辜而制定的
佚名	老姜辣味大，老人经验多。
冈察洛夫	爱情包括的灵和肉两个方面应该是同等重要，要不爱情就有完备，因为我们不是神，也不是野兽。
朗费罗	人生的道路和归宿，不是享乐也不是忧愁。努力啊，为了每一个明天，每个明天都比今天胜一筹。
马·亨利	公众的信任不能随便托付给人，除非这个人首先证实自己能胜任而且适合从事这项工作
傅玄	志士惜日短，愁人知夜长。
裴多菲	生命多少用时间计算，生命的价值用贡献计算。
恩格斯	野心就是一切虎伪和谎话的根源
尉缭子	慎在于畏小，智在于治大
民谚	货畅其流，利无尽头
卡蒂特	要体验人生，就要把握现实，相信现实。
佚名	丧失了财富，可以说没丧失什么；丧失了健康，等于丧失了某种东西；但当丧失品德时，就一切都丧失了。
雨果	做好人容易，做正直的人却难。
方志敏	在理论的政治的认识上，站稳着脚步，才不至于随时为某些现象或谣言而动摇自己的革命信仰！
西班牙	动手一干，完事一半
民谚	吃饱的猫不咬耗子
佚名	不下水，一辈子不会游泳；不扬帆，一辈子不会撑船。
加里克	纸牌的发明起初是为了谋利，后来才用于娱乐，但并不用业奴役灵魂
围棋赋	行一棋不足以见智，弹一弦不足以
清·赵翼	枉为耽佳句，劳必费剪裁。平生得意处，却自自然来
何祚庥	向一切成功者和失败者学习思想方法。
王鸿祯	任何研究创新都会碰到冲破传统阻力的问题。
佚名	困难处境是友谊的试金石
厄斯金	虽然我们时常谈论人生之乐，但是我们都知道，苦日子和好日子一样，是不好过的，是充满着艰难险阻的。……一旦谁落入这种境地，他的唯一选择就是奋力前行。
佚名	宁可正而不足，不可邪而有余。
高尔基	啊！良心！良心！人类最忠实的朋友。
约瑟夫·鲁	美的文词就是思想的光辉
蒙古	与其积攒满箱子的金银，不如积攒满肚子的学问
刘采春	昨日胜今日，今年老去年；黄河清有日，白发黑无缘。
伯恩斯	由于痛苦而产生的不通人情的态度
塞内加	公鸡只能站在它自己的粪堆上逞能
威·柯珀	风流才子皆醉汉
莎士比亚	轻浮和虚荣是一个不知足的贪食者，它在吞噬一切之后，结果必然牺牲在自己的贪欲之下
赫拉克利特	即使事情的发生和发展尽如人意，世界也不会变得更好些
格兰维尔	还有什么比两性相爱更美丽的？
唐·释寒山	旭日衔青嶂，晴云洗绿潭
欧·梅雷迪思	我们的行动就是我们的最后审判人
别林斯基	文学是社会的家庭教师
佚名	如果她（他）爱你，你也爱她（他），那你千万不要骗她，即使善意的欺骗最好也不要有，因为她（他）毕竟是你最爱的人。
佚名	如果我们想要更多的玫瑰花，就必须种植更多的玫瑰树。
谚语	爱情是理想的一致，是意志的融合；而不是物质的代名词、金钱的奴仆。
贾岛	掘井须到流，结交须到头。
马克吐温	道德心的功能是叫人区别好坏，让人们随心所欲地挑选一样来做。可是从这里他可以得到些什么好处呢？他不断地挑选，而十有八九他倒宁可挑选坏的。世界上不应该有什么坏事情；没有了道德心，就不会再有什么坏事情。然而人是那么一种不懂道德的动物，他们没法看到：应是因为有了道德心，他们才落到生物的最底层去。谁具有了它，谁就堕落。
苏轼	欲把西湖比西子，淡妆浓抹总相宜。
佚名	希望，不仅是一个美好的名词，也是一种前进的动力。
（宋）晏殊	天涯海角有穷时，只有相思无尽处。
宋·朱熹	少年易老学难成，一寸光阴不可轻，未觉池塘春草梦，阶前梧叶已秋声
民谚	话中有话
英国	隐藏的魔鬼比现身的魔鬼更坏
西班牙	正直是最好的策略
穆勒	人性所厌恶的，习俗却偏将它们展
西里尔·康诺利	生活是一座迷宫，我们还没有学会行走，就已经迷失了方向
雨果	对于那些自信其能力，而不介意于暂时的失败的人，没有所谓失败；对于怀着百折不挠的意志、坚定的目标的人，没有所谓失败；对于别人放手，而他仍然坚持，别人退后而他仍然前冲的人，没有所谓失败！对于每次倾跌，立刻站起来，每次坠地，反会象皮球一样的跳得更高的人，没有所谓失败。
Benjamin Franklin	有没有爱情的婚姻，就会有没有婚姻的爱情。
新格言	智慧是穿不破的衣裳，知识是取不尽的宝藏。
佚名	一字两头平，戥秤不亏人。
李大钊	青年者，人生之王，人生之春，人生之华也。
季米里亚捷夫	一切学科你都要知道一些，但是有些学科你要知道其中的一切。
民谚	黄金无足赤，白璧有微瑕
毛泽东	不如马克思，不是马克思主义者；等于马克思，也不是马克思主义者；只有超过了马克思，才是马克思主义者
思想就是力量	丹·韦伯斯特
俞吾金	勇敢是与深思和决断为伍的。
拜伦	趋炎附势的小人，不可共患难 ！
奥斯特洛夫斯基	人的一生可能燃烧也可能腐朽，我不能腐朽，我愿意燃烧起来！
佚名	活到老学到老，学到八十仍嫌少。
《尚书》	人而不学，其犹正墙面而立。
佚名	做事情拖泥带水是时间被偷
爱因斯坦	成功＝艰苦劳动＋正确的方法＋少说空话。
何功伟	敬义之所在，纵刀据斧钺加颈项，父母兄弟环泣于前，此心亦万不可动，此志亦万不可移。
民谚	一菜难合百味
莎士比亚	谣言会把人们所恐惧的敌方军力增加一倍，正像回声会把一句话化成两句话一样
欧洲	财富会带来忧虑，但智慧会导致精神安宁
佚名	痛苦的感觉就像是一个分数，分子代表着引起你痛苦的事件，而分母，则是事件发生的时间和你当下所经历的事情的相加。时间的移动是缓慢的，你如果要让痛苦的感觉越来越淡，分数越来越小，只有大量增加你当下所经历的事情。让自己投入到更多的事情当中，痛苦也就释放的越来越淡。
大仲马	当信用消失的时候，肉体就没有生命。
佚名	真正持续的爱情必须有尊敬才能成立。
佩特罗尼乌斯	美貌和智慧很少结合在一起。
欧洲	墙那边的苹果最甜
民谚	千年之约人说话
民谚	家家都有一本难念的经
杰罗尔德·斯坦利·李	做广告招徕顾客是现代的生意经
罗·路·史蒂文森	自私是平静的，它是自然力量，你可以说，树也是自私的
绪儒斯	当信用消失的时候，肉体就没有了
魏源	不知人之短，不知人之长，不知人长中之短，不知人短中之长，则不可以用人，不可以教人。
佚名	乐之方至，乐而弗骄；患之将至，思而弗忧。
柏拉图	最有美德的人，是那些有美德而不从外表表现出来，仍然感到满足的人。
民谚	伴君如伴虎
肖邦	爱祖国高于一切
英国	一无所知的人不会怀疑任何事物
宋·杨万里	田夫抛秧田妇接，小儿拨秧大儿插。笠是兜鍪蓑是甲，雨从头上湿到胛
宋·邵雍	曲尽人情莫若诗
清·唐甄	君仁莫不仁，君义莫不义，君正莫
达·芬奇	智慧是经验之女。
哈萨克族	找到了窍门，路就会短
明·冯梦龙	要为天下奇男子，须历人间万里程
怀特利	真诚是处世行事的最好方法。
佚名	没有热忱，世间便无进步。
佚名	人，应当像“人”字，永远向上而又双脚踏地。
（前苏联）苏霍姆林斯基	当口头上说的是一套而行动上是另一套的时候，这就会毒害年幼的心灵，助长漠不关心的思想。
列宁	人需要理想，但是需要人的符合自然的理想，而不是超自然的理想。
雨果	自由只有通过友爱才得以保全。
但尼生	自重、自知、自制，惟此三者能使人生达到无上权力之境。
弗罗姆	给予的最需要的方面不在物质财富范围内，它存在于人性特有的领域。
卢棱	没有健康，便没有生活上真正的快乐。
康有为	取日新以图自强，去因循以厉天下。
哈佛格尔	爱情无需言作媒，全在心领神会
佚名	不怕学不成，就怕心不诚。
佚名	吃过的馍馍不香，嚼过的甘蔗不甜。
荷兰	不屈不挠是取得胜利的唯一道路
民谚	当面的情，背后的口
柏格森	没且件事是由一种原因引起的，而
清·金缨	谦逊吧！它是一种最不会冒犯别人
民谚	懒牛屎尿多，懒人明天多
民谚	红皮萝卜紫皮蒜，仰脸老婆低头汉
爱默生	一个伟大的灵魂，会强化思想和生命。
罗斯福	我认为克服恐惧最好的办法理应是：面对内心所恐惧的事情，勇往直前地去做，直到成功为止。
杜文澜	心安茅屋稳。出自：清·杜文澜《古谣谚》 心地安详，虽穷犹乐。
佚名	鸟靠翅膀兽靠腿，人靠智慧鱼靠尾
民谚	肉腐出虫，鱼烂生蠹
罗曼·罗兰	痛苦的人，竟然要使他所受的人也
帕斯卡	假如人只能自己单独生活，只去考虑自己，他的痛苦将是难以忍受的。
阿拉伯	谁要求没有缺点的朋友，谁就没有朋友。
迪斯雷利	外貌是人内心的表露：其形呆若木鸡，其神也一定愚蠢。
罗曼·罗兰	累累的创伤，就是生命给你的最好东西，因为在每个创伤上面都标志着前进的一步。
塞涅卡	内容充实的生命就是长久的生命，我们要以此为而不是以时间来衡量生命。
佚名	大路有草行人踩，心术不正旁人说。
安徒生	清白的良心是一个温柔的枕头。
伯克	权力会使人渐渐失去温厚善良的美德
民谚	好汉怕赖汉，赖汉怕歪死缠
鲁迅	时间，就象海棉里的水，只要愿挤，总还是有的。
宋·陆游	无意苦争春，一任群芳妒。零落成泥碾作尘，只有香如故
民谚	孙悟空变庙宇时尾巴变成旗杆，被二郎神看出了破绽
民谚	生命的存亡如暴风来去，踏下的脚印却永远存在
纳撒尼尔·李	水会流失，火会熄灭，而爱情却能和命运抗衡。
李大钊	凡事都要脚踏实地去作，不驰于空想，不骛于虚声，而惟以求真的态度作踏实的工夫。以此态度求学，则真理可明，以此态度作事，则功业可就。
梭罗	当你过于注意细节的时候，却是在一点一滴地浪费你的人生。倘若真心地做事，约莫用你的双手就够了。如果还嫌不足，无防再加上你的双足，便会能做成了。一切要简化！简化！再简化！
佚名	千金难买心，万金不卖道。
佚名	真诚也有被误解的时候，但为了爱，我仍把心真诚地奉献。
杨贤江	道德修养贵乎实行，却不贵看书，但看书能正确我们的道德观念，自也很有益处。
庞弗雷特	习俗是万物的主宰
民谚	能勤不能俭，到头没积攒；能俭不能勤，到头等于零
英国	勇士面前无险路
托·卡莱尔	虚荣是贪得无厌的第六感觉
金针诗格	诗有内外意，内意欲尽其理，外意欲尽其意。内外意含蓄，方入诗格
民谚	上面一句话，下面一台戏
孟子	自暴者，不可与有言也；自弃者，不可与有为也
普希金	读书是最好的学习。追随伟大人物的思想，是最富有趣味的一门科学。
佚名	真正的科学研究者对他所从事的工作完全舍弃了功利观点
毛泽东	一切真知都是从直接经验发源的。
佚名	明月一池水；清风万卷书。
巴尔扎克	凡是可怜的，遭难的女子，她的心等于一块极需要爱情的海绵，只消一滴感情，立即膨胀。
民谚	当兵学打枪，种田学育秧
格里美尔斯豪森	好事总是需要时间，不付出大量的心血和劳动是做不成大事的。想吃核桃，就是得首先咬开坚硬的果壳。
约·罗斯金	上帝绝不会只赋予你使命，而不给你时间去完成
威·皮特	无限的权力会毁掉它的占有者
穆罕莫德	信仰是一种尝试，一种用人类语言
唐·吴兢	理国要道，在于公平正直
本田宗一郎	光看别人脸色行事，把自己束缚起来的人，就不能突飞猛进，尤其是不可能在科学技术日新月异的年代里生存下去，就会掉队。
佚名	旦角要嫩，花脸要笨。
蔡元培	纯粹之美育，所以陶养吾人之感情，使有高尚纯洁之习惯，而使人我之见、利已损人之思念，以渐消沮者也。
